"respondent_id","segment","currency","product_id","too_cheap","bargain","expensive_acceptable","too_expensive","weight","puki","pi_bargain_pct","pi_expensive_pct"
"SE_Premium_01945","SE","SEK","Premium","300.0","425.0","545.0","680.0","0.817","1","9","5"
"SE_Premium_01946","SE","SEK","Premium","290.0","420.0","525.0","685.0","1.125","2","9","5"
"SE_Premium_01947","SE","SEK","Premium","340.0","330.0","495.0","620.0","0.922","1","9","6"
"SE_Premium_01948","SE","SEK","Premium","240.0","370.0","445.0","","1.325","2","9","4"
"SE_Premium_01949","SE","SEK","Premium","290.0","380.0","460.0","615.0","0.871","1","7","6"
"SE_Premium_01950","SE","SEK","Premium","295.0","395.0","480.0","605.0","1.015","1","9","6"
"SE_Premium_01951","SE","SEK","Premium","295.0","390.0","465.0","550.0","0.913","2","9","5"
"SE_Premium_01952","SE","SEK","Premium","205.0","370.0","480.0","675.0","1.258","5","8","4"
"SE_Premium_01953","SE","SEK","Premium","300.0","425.0","525.0","670.0","1.171","5","9","5"
"SE_Premium_01954","SE","SEK","Premium","340.0","430.0","545.0","740.0","0.916","5","8","5"
"SE_Premium_01955","SE","SEK","Premium","285.0","410.0","485.0","640.0","0.753","2","8","7"
"SE_Premium_01956","SE","SEK","Premium","325.0","430.0","545.0","665.0","1.11","3","8","7"
"SE_Premium_01957","SE","SEK","Premium","265.0","400.0","560.0","710.0","1.096","4","7","5"
"SE_Premium_01958","SE","SEK","Premium","290.0","420.0","580.0","755.0","1.081","4","8","6"
"SE_Premium_01959","SE","SEK","Premium","320.0","470.0","620.0","790.0","1.165","4","8","5"
"SE_Premium_01960","SE","SEK","Premium","300.0","405.0","505.0","590.0","1.341","5","7","5"
"SE_Premium_01961","SE","SEK","Premium","330.0","420.0","535.0","","0.972","2","7","5"
"SE_Premium_01962","SE","SEK","Premium","230.0","365.0","445.0","615.0","1.246","2","7","5"
"SE_Premium_01963","SE","SEK","Premium","290.0","435.0","550.0","675.0","1.015","4","9","5"
"SE_Premium_01964","SE","SEK","Premium","315.0","385.0","500.0","640.0","1.108","3","9","5"
"SE_Premium_01965","SE","SEK","Premium","325.0","440.0","545.0","690.0","0.838","4","8","4"
"SE_Premium_01966","SE","SEK","Premium","265.0","375.0","460.0","645.0","0.857","2","8","5"
"SE_Premium_01967","SE","SEK","Premium","305.0","400.0","540.0","660.0","0.968","2","8","6"
"SE_Premium_01968","SE","SEK","Premium","245.0","365.0","425.0","540.0","0.973","3","9","5"
"SE_Premium_01969","SE","SEK","Premium","310.0","400.0","545.0","670.0","1.017","1","7","4"
"SE_Premium_01970","SE","SEK","Premium","370.0","445.0","535.0","675.0","1.039","2","7","6"
"SE_Premium_01971","SE","SEK","Premium","275.0","390.0","470.0","570.0","1.024","2","7","5"
"SE_Premium_01972","SE","SEK","Premium","300.0","425.0","510.0","625.0","0.97","2","7","5"
"SE_Premium_01973","SE","SEK","Premium","335.0","415.0","495.0","585.0","1.421","2","8","5"
"SE_Premium_01974","SE","SEK","Premium","340.0","440.0","545.0","755.0","1.209","3","7","5"
"SE_Premium_01975","SE","SEK","Premium","255.0","385.0","525.0","640.0","0.787","1","7","7"
"SE_Premium_01976","SE","SEK","Premium","205.0","345.0","440.0","620.0","1.028","2","7","5"
"SE_Premium_01977","SE","SEK","Premium","300.0","395.0","525.0","665.0","1.217","2","8","5"
"SE_Premium_01978","SE","SEK","Premium","275.0","380.0","470.0","655.0","0.891","3","8","4"
"SE_Premium_01979","SE","SEK","Premium","320.0","435.0","590.0","770.0","0.865","1","7","5"
"SE_Premium_01980","SE","SEK","Premium","375.0","455.0","545.0","675.0","0.994","2","8","4"
"SE_Premium_01981","SE","SEK","Premium","215.0","360.0","445.0","515.0","1.017","5","8","5"
"SE_Premium_01982","SE","SEK","Premium","240.0","360.0","470.0","590.0","1.192","5","7","6"
"SE_Premium_01983","SE","SEK","Premium","190.0","335.0","445.0","555.0","0.942","4","8","6"
"SE_Premium_01984","SE","SEK","Premium","175.0","350.0","440.0","550.0","0.99","2","8","5"
"SE_Premium_01985","SE","SEK","Premium","220.0","320.0","455.0","575.0","0.934","5","8","6"
"SE_Premium_01986","SE","SEK","Premium","290.0","445.0","530.0","640.0","0.882","1","8","6"
"SE_Premium_01987","SE","SEK","Premium","305.0","410.0","475.0","655.0","0.994","4","8","6"
"SE_Premium_01988","SE","SEK","Premium","300.0","440.0","560.0","705.0","1.134","4","8","4"
"SE_Premium_01989","SE","SEK","Premium","315.0","410.0","515.0","660.0","1.09","3","7","5"
"SE_Premium_01990","SE","SEK","Premium","310.0","450.0","535.0","755.0","1.338","1","7","6"
"SE_Premium_01991","SE","SEK","Premium","250.0","390.0","520.0","605.0","1.112","1","7","5"
"SE_Premium_01992","SE","SEK","Premium","245.0","410.0","525.0","515.0","0.871","2","9","6"
"SE_Premium_01993","SE","SEK","Premium","290.0","280.0","515.0","675.0","1.064","3","9","5"
"SE_Premium_01994","SE","SEK","Premium","335.0","470.0","580.0","765.0","1.072","1","8","7"
"SE_Premium_01995","SE","SEK","Premium","755.0","375.0","505.0","1440.0","1.116","1","8","6"
"SE_Premium_01996","SE","SEK","Premium","285.0","415.0","525.0","725.0","1.149","5","8","5"
"SE_Premium_01997","SE","SEK","Premium","400.0","445.0","590.0","740.0","1.086","5","7","6"
"SE_Premium_01998","SE","SEK","Premium","285.0","385.0","495.0","680.0","0.924","1","9","6"
"SE_Premium_01999","SE","SEK","Premium","230.0","320.0","455.0","645.0","1.019","1","9","5"
"SE_Premium_02000","SE","SEK","Premium","370.0","465.0","560.0","710.0","1.175","3","8","6"
"SE_Premium_02001","SE","SEK","Premium","245.0","395.0","455.0","565.0","1.063","4","9","6"
"SE_Premium_02002","SE","SEK","Premium","205.0","340.0","435.0","575.0","0.833","3","8","5"
"SE_Premium_02003","SE","SEK","Premium","275.0","395.0","495.0","670.0","0.884","3","6","6"
"SE_Premium_02004","SE","SEK","Premium","265.0","400.0","525.0","645.0","0.887","3","7","6"
"SE_Premium_02005","SE","SEK","Premium","370.0","460.0","590.0","745.0","0.832","4","9","5"
"SE_Premium_02006","SE","SEK","Premium","270.0","415.0","505.0","640.0","1.06","4","8","4"
"SE_Premium_02007","SE","SEK","Premium","305.0","405.0","510.0","655.0","1.009","1","9","6"
"SE_Premium_02008","SE","SEK","Premium","295.0","420.0","475.0","610.0","1.172","1","7","6"
"SE_Premium_02009","SE","SEK","Premium","330.0","405.0","515.0","725.0","0.71","2","8","5"
"SE_Premium_02010","SE","SEK","Premium","270.0","400.0","465.0","655.0","1.061","2","7","6"
"SE_Premium_02011","SE","SEK","Premium","240.0","370.0","470.0","605.0","1.121","1","7","5"
"SE_Premium_02012","SE","SEK","Premium","315.0","415.0","500.0","640.0","0.966","4","8","6"
"SE_Premium_02013","SE","SEK","Premium","310.0","425.0","510.0","670.0","1.002","1","8","4"
"SE_Premium_02014","SE","SEK","Premium","335.0","325.0","540.0","680.0","0.801","1","6","4"
"SE_Premium_02015","SE","SEK","Premium","280.0","270.0","515.0","650.0","1.012","2","8","5"
"SE_Premium_02016","SE","SEK","Premium","325.0","450.0","570.0","695.0","0.99","3","8","6"
"SE_Premium_02017","SE","SEK","Premium","320.0","415.0","555.0","710.0","1.223","3","6","5"
"SE_Premium_02018","SE","SEK","Premium","340.0","450.0","555.0","645.0","1.107","2","8","4"
"SE_Premium_02019","SE","SEK","Premium","300.0","370.0","490.0","480.0","1.008","3","8","5"
"SE_Premium_02020","SE","SEK","Premium","295.0","415.0","485.0","615.0","1.203","2","8","6"
"SE_Premium_02021","SE","SEK","Premium","315.0","420.0","460.0","615.0","0.758","2","8","5"
"SE_Premium_02022","SE","SEK","Premium","295.0","430.0","540.0","635.0","0.86","3","7","6"
"SE_Premium_02023","SE","SEK","Premium","235.0","365.0","480.0","665.0","1.168","3","8","6"
"SE_Premium_02024","SE","SEK","Premium","280.0","410.0","515.0","590.0","1.033","3","7","5"
"SE_Premium_02025","SE","SEK","Premium","420.0","470.0","590.0","750.0","1.006","1","8","6"
"SE_Premium_02026","SE","SEK","Premium","285.0","410.0","505.0","645.0","1.071","1","8","5"
"SE_Premium_02027","SE","SEK","Premium","335.0","325.0","545.0","670.0","1.553","2","8","6"
"SE_Premium_02028","SE","SEK","Premium","270.0","390.0","500.0","670.0","0.558","2","8","5"
"SE_Premium_02029","SE","SEK","Premium","320.0","400.0","470.0","600.0","0.0","3","6","6"
"SE_Premium_02030","SE","SEK","Premium","330.0","425.0","545.0","660.0","1.097","1","8","5"
"SE_Premium_02031","SE","SEK","Premium","245.0","365.0","445.0","555.0","0.997","4","8","5"
"SE_Premium_02032","SE","SEK","Premium","270.0","375.0","490.0","635.0","1.009","1","9","5"
"SE_Premium_02033","SE","SEK","Premium","280.0","405.0","520.0","685.0","0.842","3","8","5"
"SE_Premium_02034","SE","SEK","Premium","330.0","470.0","555.0","695.0","0.934","4","7","5"
"SE_Premium_02035","SE","SEK","Premium","290.0","405.0","500.0","660.0","1.248","2","9","5"
"SE_Premium_02036","SE","SEK","Premium","350.0","440.0","585.0","750.0","0.965","2","8","5"
"SE_Premium_02037","SE","SEK","Premium","255.0","370.0","510.0","640.0","0.939","3","8","5"
"SE_Premium_02038","SE","SEK","Premium","275.0","425.0","500.0","670.0","1.222","5","8","5"
"SE_Premium_02039","SE","SEK","Premium","385.0","455.0","535.0","685.0","1.111","3","8","7"
"SE_Premium_02040","SE","SEK","Premium","310.0","455.0","555.0","750.0","0.989","2","8","5"
"SE_Premium_02041","SE","SEK","Premium","275.0","400.0","480.0","630.0","1.021","2","8","4"
"SE_Premium_02042","SE","SEK","Premium","300.0","420.0","550.0","680.0","1.29","2","8","6"
"SE_Premium_02043","SE","SEK","Premium","400.0","465.0","570.0","735.0","1.016","2","8","5"
"SE_Premium_02044","SE","SEK","Premium","290.0","460.0","600.0","740.0","0.849","2","8","5"
"SE_Premium_02045","SE","SEK","Premium","345.0","430.0","560.0","690.0","0.694","1","8","4"
"SE_Premium_02046","SE","SEK","Premium","275.0","395.0","525.0","695.0","0.77","4","8","5"
"SE_Premium_02047","SE","SEK","Premium","280.0","375.0","470.0","635.0","1.113","1","7","5"
"SE_Premium_02048","SE","SEK","Premium","345.0","435.0","560.0","700.0","1.157","1","7","4"
"SE_Premium_02049","SE","SEK","Premium","240.0","375.0","480.0","590.0","1.119","3","8","6"
"SE_Premium_02050","SE","SEK","Premium","335.0","480.0","595.0","720.0","0.858","1","9","5"
"SE_Premium_02051","SE","SEK","Premium","225.0","345.0","500.0","715.0","0.701","2","8","6"
"SE_Premium_02052","SE","SEK","Premium","290.0","415.0","510.0","700.0","0.839","2","8","5"
"SE_Premium_02053","SE","SEK","Premium","280.0","395.0","510.0","580.0","0.964","4","8","4"
"SE_Premium_02054","SE","SEK","Premium","320.0","445.0","530.0","710.0","0.719","4","11","6"
"SE_Premium_02055","SE","SEK","Premium","350.0","430.0","515.0","580.0","1.112","3","8","7"
"SE_Premium_02056","SE","SEK","Premium","265.0","385.0","475.0","605.0","1.185","2","7","7"
"SE_Premium_02057","SE","SEK","Premium","260.0","365.0","480.0","655.0","1.255","1","","5"
"SE_Premium_02058","SE","SEK","Premium","270.0","380.0","495.0","665.0","1.347","1","7","6"
"SE_Premium_02059","SE","SEK","Premium","320.0","435.0","520.0","630.0","0.843","4","8","6"
"SE_Premium_02060","SE","SEK","Premium","210.0","370.0","540.0","635.0","1.175","1","7","5"
"SE_Premium_02061","SE","SEK","Premium","295.0","440.0","555.0","665.0","0.783","2","7","5"
"SE_Premium_02062","SE","SEK","Premium","250.0","410.0","495.0","655.0","0.995","3","8","6"
"SE_Premium_02063","SE","SEK","Premium","285.0","435.0","595.0","815.0","1.071","3","8","6"
"SE_Premium_02064","SE","SEK","Premium","235.0","360.0","515.0","685.0","0.986","3","7","5"
"SE_Premium_02065","SE","SEK","Premium","235.0","395.0","510.0","600.0","0.959","4","8","5"
"SE_Premium_02066","SE","SEK","Premium","335.0","470.0","540.0","695.0","0.916","3","8","5"
"SE_Premium_02067","SE","SEK","Premium","355.0","465.0","515.0","640.0","0.0","4","9","5"
"SE_Premium_02068","SE","SEK","Premium","315.0","425.0","510.0","610.0","0.946","1","8","4"
"SE_Premium_02069","SE","SEK","Premium","170.0","360.0","410.0","575.0","1.11","3","8","6"
"SE_Premium_02070","SE","SEK","Premium","220.0","345.0","475.0","655.0","1.049","4","8","5"
"SE_Premium_02071","SE","SEK","Premium","295.0","400.0","505.0","685.0","0.847","2","9","5"
"SE_Premium_02072","SE","SEK","Premium","250.0","365.0","500.0","655.0","0.9","1","8","5"
"SE_Premium_02073","SE","SEK","Premium","270.0","405.0","515.0","670.0","0.856","3","7","4"
"SE_Premium_02074","SE","SEK","Premium","245.0","365.0","470.0","670.0","0.947","3","8","4"
"SE_Premium_02075","SE","SEK","Premium","240.0","365.0","440.0","590.0","0.801","1","7","5"
"SE_Premium_02076","SE","SEK","Premium","280.0","400.0","540.0","615.0","0.891","2","8","6"
"SE_Premium_02077","SE","SEK","Premium","330.0","465.0","555.0","700.0","1.124","1","8","5"
"SE_Premium_02078","SE","SEK","Premium","","380.0","470.0","625.0","1.059","3","7","6"
"SE_Premium_02079","SE","SEK","Premium","340.0","450.0","525.0","615.0","1.082","4","7","6"
"SE_Premium_02080","SE","SEK","Premium","295.0","405.0","525.0","735.0","0.89","2","7","4"
"SE_Premium_02081","SE","SEK","Premium","330.0","430.0","535.0","645.0","0.838","2","8","6"
"SE_Premium_02082","SE","SEK","Premium","320.0","460.0","535.0","720.0","0.765","3","8","6"
"SE_Premium_02083","SE","SEK","Premium","265.0","370.0","450.0","590.0","0.918","3","9","4"
"SE_Premium_02084","SE","SEK","Premium","315.0","440.0","565.0","680.0","1.018","5","9","5"
"SE_Premium_02085","SE","SEK","Premium","270.0","395.0","545.0","635.0","1.201","2","9","4"
"SE_Premium_02086","SE","SEK","Premium","255.0","355.0","475.0","650.0","0.871","2","8","4"
"SE_Premium_02087","SE","SEK","Premium","165.0","335.0","420.0","520.0","0.937","1","9","5"
"SE_Premium_02088","SE","SEK","Premium","310.0","480.0","560.0","700.0","0.908","5","8","6"
"SE_Premium_02089","SE","SEK","Premium","325.0","315.0","545.0","610.0","1.055","3","8","4"
"SE_Premium_02090","SE","SEK","Premium","285.0","450.0","550.0","665.0","1.24","1","7","5"
"SE_Premium_02091","SE","SEK","Premium","330.0","420.0","515.0","635.0","1.085","1","7","5"
"SE_Premium_02092","SE","SEK","Premium","360.0","500.0","670.0","830.0","1.321","2","10","4"
"SE_Premium_02093","SE","SEK","Premium","360.0","440.0","535.0","675.0","1.229","1","8","5"
"SE_Premium_02094","SE","SEK","Premium","285.0","395.0","460.0","615.0","0.962","2","8",""
"SE_Premium_02095","SE","SEK","Premium","290.0","435.0","525.0","660.0","1.122","3","8","6"
"SE_Premium_02096","SE","SEK","Premium","325.0","435.0","510.0","650.0","1.001","1","6","5"
"SE_Premium_02097","SE","SEK","Premium","295.0","395.0","510.0","665.0","0.878","2","9","6"
"SE_Premium_02098","SE","SEK","Premium","250.0","410.0","545.0","640.0","1.04","3","9","6"
"SE_Premium_02099","SE","SEK","Premium","280.0","410.0","545.0","665.0","1.166","3","8","6"
"SE_Premium_02100","SE","SEK","Premium","270.0","415.0","505.0","630.0","1.107","4","6","5"
"SE_Premium_02101","SE","SEK","Premium","265.0","425.0","515.0","665.0","0.967","3","8","5"
"SE_Premium_02102","SE","SEK","Premium","330.0","385.0","515.0","675.0","1.169","3","7","6"
"SE_Premium_02103","SE","SEK","Premium","225.0","350.0","460.0","580.0","0.977","2","7","4"
"SE_Premium_02104","SE","SEK","Premium","285.0","400.0","515.0","660.0","0.969","5","7","5"
"SE_Premium_02105","SE","SEK","Premium","410.0","490.0","625.0","780.0","1.151","2","7","4"
"SE_Premium_02106","SE","SEK","Premium","315.0","415.0","525.0","640.0","1.209","2","8","4"
"SE_Premium_02107","SE","SEK","Premium","265.0","395.0","520.0","640.0","1.316","2","7","6"
"SE_Premium_02108","SE","SEK","Premium","315.0","450.0","595.0","755.0","0.775","2","8","4"
"SE_Premium_02109","SE","SEK","Premium","225.0","365.0","485.0","620.0","0.827","3","8","6"
"SE_Premium_02110","SE","SEK","Premium","225.0","350.0","435.0","640.0","1.158","5","7","7"
"SE_Premium_02111","SE","SEK","Premium","225.0","350.0","520.0","680.0","1.033","2","9","6"
"SE_Premium_02112","SE","SEK","Premium","280.0","385.0","465.0","580.0","0.903","3","10","7"
"SE_Premium_02113","SE","SEK","Premium","350.0","475.0","625.0","810.0","0.822","1","7","6"
"SE_Premium_02114","SE","SEK","Premium","250.0","345.0","510.0","615.0","1.159","3","8","6"
"SE_Premium_02115","SE","SEK","Premium","300.0","405.0","495.0","585.0","1.023","2","8","5"
"SE_Premium_02116","SE","SEK","Premium","230.0","375.0","480.0","655.0","0.0","4","9","5"
"SE_Premium_02117","SE","SEK","Premium","240.0","385.0","490.0","610.0","1.029","1","8","3"
"SE_Premium_02118","SE","SEK","Premium","300.0","445.0","575.0","680.0","0.968","1","6","4"
"SE_Premium_02119","SE","SEK","Premium","300.0","290.0","475.0","640.0","1.199","2","8","5"
"SE_Premium_02120","SE","SEK","Premium","275.0","400.0","535.0","640.0","0.968","4","7","5"
"SE_Premium_02121","SE","SEK","Premium","265.0","380.0","495.0","670.0","1.112","3","7","5"
"SE_Premium_02122","SE","SEK","Premium","310.0","445.0","550.0","665.0","0.916","1","8","5"
"SE_Premium_02123","SE","SEK","Premium","360.0","480.0","590.0","700.0","1.091","2","6","4"
"SE_Premium_02124","SE","SEK","Premium","245.0","375.0","505.0","685.0","0.943","5","7","4"
"SE_Premium_02125","SE","SEK","Premium","365.0","430.0","580.0","690.0","1.136","5","8","4"
"SE_Premium_02126","SE","SEK","Premium","335.0","430.0","535.0","635.0","","3","9","5"
"SE_Premium_02127","SE","SEK","Premium","295.0","435.0","540.0","705.0","0.973","2","8","5"
"SE_Premium_02128","SE","SEK","Premium","290.0","395.0","540.0","650.0","0.91","3","7","5"
"SE_Premium_02129","SE","SEK","Premium","200.0","335.0","480.0","625.0","","4","9","6"
"SE_Premium_02130","SE","SEK","Premium","285.0","395.0","465.0","455.0","1.143","4","9","4"
"SE_Premium_02131","SE","SEK","Premium","285.0","450.0","1320.0","730.0","1.249","3","8","6"
"SE_Premium_02132","SE","SEK","Premium","315.0","425.0","540.0","680.0","0.965","4","6","5"
"SE_Premium_02133","SE","SEK","Premium","295.0","390.0","510.0","635.0","1.053","1","9","5"
"SE_Premium_02134","SE","SEK","Premium","290.0","440.0","565.0","650.0","0.907","1","7","5"
"SE_Premium_02135","SE","SEK","Premium","305.0","425.0","535.0","695.0","1.052","2","9","5"
"SE_Premium_02136","SE","SEK","Premium","205.0","330.0","445.0","540.0","1.242","2","7","5"
"SE_Premium_02137","SE","SEK","Premium","190.0","340.0","465.0","620.0","1.011","1","8","3"
"SE_Premium_02138","SE","SEK","Premium","240.0","370.0","455.0","590.0","","2","7","4"
"SE_Premium_02139","SE","SEK","Premium","320.0","410.0","540.0","640.0","0.809","3","9","5"
"SE_Premium_02140","SE","SEK","Premium","380.0","480.0","625.0","765.0","1.205","3","8","4"
"SE_Premium_02141","SE","SEK","Premium","325.0","","505.0","625.0","1.076","2","9","5"
"SE_Premium_02142","SE","SEK","Premium","245.0","390.0","520.0","630.0","1.15","3","9","6"
"SE_Premium_02143","SE","SEK","Premium","230.0","395.0","505.0","635.0","0.991","2","7","4"
"SE_Premium_02144","SE","SEK","Premium","300.0","380.0","460.0","585.0","0.94","1","7","3"
"SE_Premium_02145","SE","SEK","Premium","275.0","410.0","580.0","710.0","1.099","2","9","5"
"SE_Premium_02146","SE","SEK","Premium","280.0","415.0","485.0","645.0","0.858","4","7","5"
"SE_Premium_02147","SE","SEK","Premium","280.0","370.0","470.0","630.0","0.943","1","8","5"
"SE_Premium_02148","SE","SEK","Premium","275.0","390.0","475.0","625.0","0.974","2","8","5"
"SE_Premium_02149","SE","SEK","Premium","385.0","475.0","605.0","720.0","1.058","4","8","6"
"SE_Premium_02150","SE","SEK","Premium","340.0","425.0","490.0","645.0","0.952","1","8","5"
"SE_Premium_02151","SE","SEK","Premium","265.0","255.0","535.0","710.0","1.423","3","8","7"
